mean_rp,rel_std_rp,k,Df,Np,agg_num,Rve,Rg,eps_agg,h5_file,h5_key
0.015,0.1,0.95,2.95,1300,0,0.16570793502175277,0.17910397674114603,0.6319209450646475,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01300/0
0.015,0.1,0.95,2.95,1350,0,0.16781247266921717,0.1814518971831722,0.6323665283079037,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01350/0
0.015,0.1,0.95,2.95,1400,0,0.16924927008760388,0.1829033563202025,0.6317504168429872,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01400/0
0.015,0.1,0.95,2.95,1450,0,0.1712204599630375,0.184761410784822,0.6301206850891344,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01450/0
0.015,0.1,0.95,2.95,1500,0,0.17405601000124987,0.18854249477473994,0.6343494772341361,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01500/0
0.015,0.1,0.95,2.95,1550,0,0.1757335501998253,0.1892053381611352,0.6276162095192506,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01550/0
0.015,0.1,0.95,2.95,1600,0,0.17737261920969918,0.19078065489829665,0.6265060190876717,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01600/0
0.015,0.1,0.95,2.95,1650,0,0.17904360636548708,0.19400331551603445,0.6346779632075814,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01650/0
0.015,0.1,0.95,2.95,1700,0,0.18079736868676496,0.19582125418863677,0.6342168389831355,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01700/0
0.015,0.1,0.95,2.95,1750,0,0.18244406171539357,0.1980317254761093,0.6365775450269143,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01750/0
0.015,0.1,0.95,2.95,1800,0,0.18436290103170694,0.19984322902570625,0.6350955492001633,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01800/0
0.015,0.1,0.95,2.95,1850,0,0.1862562491939923,0.2016039216041106,0.6335096809597436,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01850/0
0.015,0.1,0.95,2.95,1900,0,0.18784616618730177,0.20372768270693387,0.6356793844610954,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01900/0
0.015,0.1,0.95,2.95,1950,0,0.18893138028555867,0.204855664241177,0.6354179875298316,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/01950/0
0.015,0.1,0.95,2.95,2000,0,0.1908250942961458,0.2078040160715669,0.6401085552766934,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02000/0
0.015,0.1,0.95,2.95,2050,0,0.19252071276309707,0.20864633659684387,0.6348872771056223,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02050/0
0.015,0.1,0.95,2.95,2100,0,0.194169355796373,0.20991433404585289,0.632173801831496,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02100/0
0.015,0.1,0.95,2.95,2150,0,0.19528696257048492,0.21226278651438496,0.6380696158650986,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02150/0
0.015,0.1,0.95,2.95,2200,0,0.19730208803754712,0.21479845832542227,0.6398126634631145,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02200/0
0.015,0.1,0.95,2.95,2250,0,0.19829275465853896,0.21551837059230008,0.6380117042032394,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02250/0
0.015,0.1,0.95,2.95,2300,0,0.19980890094836695,0.21578179365754285,0.630999485149762,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02300/0
0.015,0.1,0.95,2.95,2350,0,0.20129095727285023,0.21880335884911598,0.6381423840570488,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02350/0
0.015,0.1,0.95,2.95,2400,0,0.20338242977534754,0.22054606604710925,0.6355237589624104,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02400/0
0.015,0.1,0.95,2.95,2450,0,0.2044927081909628,0.22264001249311494,0.6398771304310127,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02450/0
0.015,0.1,0.95,2.95,2500,0,0.20514330843373613,0.22254061479160755,0.6359415707654839,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02500/0
0.015,0.1,0.95,2.95,2550,0,0.20688909475187617,0.2253912806485313,0.6405583989323637,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02550/0
0.015,0.1,0.95,2.95,2600,0,0.20764175984544064,0.22504151438611245,0.6349241932320442,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02600/0
0.015,0.1,0.95,2.95,2650,0,0.20966564675541013,0.2279192726755488,0.638202502210054,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02650/0
0.015,0.1,0.95,2.95,2700,0,0.21066501911968957,0.22831170607110407,0.6348934545749513,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02700/0
0.015,0.1,0.95,2.95,2750,0,0.21181538982749373,0.23007001406138983,0.637323552913821,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02750/0
0.015,0.1,0.95,2.95,2800,0,0.21302007599729447,0.23163155362198704,0.6385108046637854,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.95/02800/0
0.015,0.1,0.95,2.35,350,1,0.10659884304919645,0.19060414367169337,0.9187006009007472,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00350/1
0.015,0.1,0.95,2.35,400,1,0.11184844690223768,0.20392843910854933,0.9233197775362599,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00400/1
0.015,0.1,0.95,2.35,450,1,0.11562977368068675,0.21193292579043202,0.9245184862375465,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00450/1
0.015,0.1,0.95,2.35,500,1,0.11961928181390633,0.2234337276104034,0.9286844469862531,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00500/1
0.015,0.1,0.95,2.35,550,1,0.12475778219210111,0.23203746663065605,0.927763704299198,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00550/1
0.015,0.1,0.95,2.35,600,1,0.12880171532635673,0.24208478280545326,0.9300014017804363,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00600/1
0.015,0.1,0.95,2.35,650,1,0.13032296380335007,0.24700789986635266,0.9317414292583723,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00650/1
0.015,0.1,0.95,2.35,700,1,0.13489151377362757,0.2589293681338336,0.9342891891515313,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00700/1
0.015,0.1,0.95,2.35,750,1,0.13812591734584304,0.2662576537688323,0.9351147325001837,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00750/1
0.015,0.1,0.95,2.35,800,1,0.14076322015221807,0.27312823276030473,0.936379852505572,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00800/1
0.015,0.1,0.95,2.35,850,1,0.1420549194598822,0.27952892447730243,0.9390020204877667,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00850/1
0.015,0.1,0.95,2.35,900,1,0.14530526060880664,0.2841242921148042,0.9378350213839304,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00900/1
0.015,0.1,0.95,2.35,950,1,0.14796410724325365,0.2910464193166718,0.938932628379955,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/00950/1
0.015,0.1,0.95,2.35,1000,1,0.15111235351213406,0.29707550804449123,0.9388317242061451,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01000/1
0.015,0.1,0.95,2.35,1050,1,0.15343675388400188,0.3030827848018521,0.9396980613576569,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01050/1
0.015,0.1,0.95,2.35,1100,1,0.15635812387819872,0.31062068421794664,0.9407215128038932,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01100/1
0.015,0.1,0.95,2.35,1150,1,0.15833266132737064,0.31803433220167343,0.9426522484468083,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01150/1
0.015,0.1,0.95,2.35,1200,1,0.16095354435033754,0.3226722021708565,0.942317529782247,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01200/1
0.015,0.1,0.95,2.35,1250,1,0.16303844295734798,0.32939896512817035,0.9436452870955371,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01250/1
0.015,0.1,0.95,2.35,1300,1,0.16506166935123348,0.33430767668155303,0.9440594764624761,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01300/1
0.015,0.1,0.95,2.35,1350,1,0.1687782220750865,0.3429820367257257,0.9446188494973503,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01350/1
0.015,0.1,0.95,2.35,1400,1,0.16932305301246747,0.3443904782673725,0.9447640611102542,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01400/1
0.015,0.1,0.95,2.35,1450,1,0.17184036954903872,0.35076118701178943,0.9453528048266207,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01450/1
0.015,0.1,0.95,2.35,1500,1,0.1731112737240915,0.3540403197168367,0.9456693678308734,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01500/1
0.015,0.1,0.95,2.35,1550,1,0.17461608655500588,0.3577085565275752,0.9459380581061475,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01550/1
0.015,0.1,0.95,2.35,1600,1,0.17660901754315592,0.3659227986039319,0.9477487008473234,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01600/1
0.015,0.1,0.95,2.35,1650,1,0.17890194979028465,0.37070856386194073,0.9477634795499169,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01650/1
0.015,0.1,0.95,2.35,1700,1,0.18121663443020145,0.37700129945817695,0.9483830290315647,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01700/1
0.015,0.1,0.95,2.35,1750,1,0.18229555717960988,0.37754654233438845,0.9476829030811557,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01750/1
0.015,0.1,0.95,2.35,1800,1,0.18354634431894495,0.3835336028780841,0.949060599166512,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01800/1
0.015,0.1,0.95,2.35,1850,1,0.18559831669505428,0.3870170445805336,0.9487423491906235,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01850/1
0.015,0.1,0.95,2.35,1900,1,0.18760869650877945,0.3912224897785191,0.9487475848060014,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01900/1
0.015,0.1,0.95,2.35,1950,1,0.18897144242437192,0.39787082814037406,0.9502046125215187,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01950/1
0.015,0.1,0.95,2.35,2000,1,0.19060959319385964,0.39975390542528727,0.9496171195459906,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02000/1
0.015,0.1,0.95,2.35,2050,1,0.19250743175523485,0.4064140840469498,0.950607259104072,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02050/1
0.015,0.1,0.95,2.35,2100,1,0.19379417231111523,0.4103359607711388,0.9510412549160739,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02100/1
0.015,0.1,0.95,2.35,2150,1,0.19557857621150276,0.4134326227422092,0.9507987101194119,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02150/1
0.015,0.1,0.95,2.35,2200,1,0.1977632388048542,0.4195556454477153,0.951326243421978,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02200/1
0.015,0.1,0.95,2.35,2250,1,0.19827570603539033,0.4205884130644451,0.9513073423888484,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02250/1
0.015,0.1,0.95,2.35,2300,1,0.1998669705565653,0.42522789256879145,0.9517402872357457,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02300/1
0.015,0.1,0.95,2.35,2350,1,0.20044411906438983,0.42708684189878926,0.9519538870971088,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02350/1
0.015,0.1,0.95,2.35,2400,1,0.2025343136130457,0.43250629374046284,0.9522750570161841,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02400/1
0.015,0.1,0.95,2.35,2450,1,0.20455575278984667,0.43739450985557904,0.9524618817605927,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02450/1
0.015,0.1,0.95,2.35,2500,1,0.20530227358459927,0.4412293028128241,0.9531817570050967,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02500/1
0.015,0.1,0.95,2.35,2550,1,0.20648546991358352,0.44415310173957645,0.9533021090460315,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02550/1
0.015,0.1,0.95,2.35,2600,1,0.20817040971445822,0.44953961026449013,0.9538491215088043,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02600/1
0.015,0.1,0.95,2.35,2650,1,0.20959225336723392,0.45420755812687175,0.9543343665797251,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02650/1
0.015,0.1,0.95,2.35,2700,1,0.21099142264725712,0.45540428179483816,0.953779999261392,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02700/1
0.015,0.1,0.95,2.35,2750,1,0.21209721726234013,0.45954150333175126,0.9543061696088164,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02750/1
0.015,0.1,0.95,2.35,2800,1,0.2135715397255944,0.46418288061450796,0.9547321723615304,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02800/1
0.015,0.1,0.95,2.4,350,1,0.10684892258909086,0.18017625345582172,0.9030730244805492,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00350/1
0.015,0.1,0.95,2.4,400,1,0.11146710937691388,0.19282286723323777,0.9102175436523023,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00400/1
0.015,0.1,0.95,2.4,450,1,0.11559490026132468,0.20185987936443445,0.9127243943612021,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00450/1
0.015,0.1,0.95,2.4,500,1,0.12067612677588506,0.20995416812839973,0.9117494418886702,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00500/1
0.015,0.1,0.95,2.4,550,1,0.12487155928362148,0.22009874311294994,0.9151279303944032,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00550/1
0.015,0.1,0.95,2.4,600,1,0.12845435323322688,0.22884881164146634,0.9178084120291554,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00600/1
0.015,0.1,0.95,2.4,650,1,0.1313215505635596,0.235335509846792,0.9192444289288946,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00650/1
0.015,0.1,0.95,2.4,700,1,0.1349943142981864,0.24386345188124062,0.921162443280761,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00700/1
0.015,0.1,0.95,2.4,750,1,0.13753032432419462,0.24850799695811074,0.9212226857241789,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00750/1
0.015,0.1,0.95,2.4,800,1,0.13995672984598012,0.25420291450548405,0.9224348461526184,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00800/1
0.015,0.1,0.95,2.4,850,1,0.1435938652286113,0.2632615895240709,0.9245825166950175,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00850/1
0.015,0.1,0.95,2.4,900,1,0.14557487372741473,0.26794644447650123,0.9254681079651961,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00900/1
0.015,0.1,0.95,2.4,950,1,0.14897475781876102,0.27419325725246335,0.9254591007735412,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00950/1
0.015,0.1,0.95,2.4,1000,1,0.15213996018399598,0.2812645983566213,0.9264451096777394,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01000/1
0.015,0.1,0.95,2.4,1050,1,0.15370958773496612,0.28823843740753463,0.9295186742381245,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01050/1
0.015,0.1,0.95,2.4,1100,1,0.15601433962375774,0.29266381754664683,0.9295934073238439,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01100/1
0.015,0.1,0.95,2.4,1150,1,0.1574712780244535,0.2964646681015031,0.9303514460267795,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01150/1
0.015,0.1,0.95,2.4,1200,1,0.16125835017093304,0.30427391260790054,0.9308170056360148,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01200/1
0.015,0.1,0.95,2.4,1250,1,0.16360692005039507,0.309415321012565,0.9312921372756108,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01250/1
0.015,0.1,0.95,2.4,1300,1,0.16582364772705088,0.31474282769017586,0.9320328996997888,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01300/1
0.015,0.1,0.95,2.4,1350,1,0.1678553846311305,0.31832204881909626,0.9318552278152592,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01350/1
0.015,0.1,0.95,2.4,1400,1,0.16961525823827645,0.32114106392139447,0.9315246747432524,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01400/1
0.015,0.1,0.95,2.4,1450,1,0.170616362501831,0.3275540865313074,0.9343189865102196,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01450/1
0.015,0.1,0.95,2.4,1500,1,0.17345674545101616,0.3326703401378995,0.9341192993346614,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01500/1
0.015,0.1,0.95,2.4,1550,1,0.17500153634975169,0.33638099202522387,0.9345577656523806,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01550/1
0.015,0.1,0.95,2.4,1600,1,0.17735138519991522,0.3411401426231321,0.9346971478049853,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01600/1
0.015,0.1,0.95,2.4,1650,1,0.17902198674350747,0.3457755665649111,0.9354994989494803,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01650/1
0.015,0.1,0.95,2.4,1700,1,0.18103336042284204,0.35121633690807286,0.9363529047829141,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01700/1
0.015,0.1,0.95,2.4,1750,1,0.18264115384008492,0.3542031263510608,0.9362814870722582,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01750/1
0.015,0.1,0.95,2.4,1800,1,0.18452017863976516,0.35994058885069163,0.9373867846774403,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01800/1
0.015,0.1,0.95,2.4,1850,1,0.1857134310465676,0.362805366207465,0.9376644622428818,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01850/1
0.015,0.1,0.95,2.4,1900,1,0.1871176213189417,0.36543648475022406,0.9376070922873373,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01900/1
0.015,0.1,0.95,2.4,1950,1,0.1890908293606781,0.37039050758367376,0.9381615305900306,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01950/1
0.015,0.1,0.95,2.4,2000,1,0.19064284560833883,0.37384902498881906,0.9383689376145871,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02000/1
0.015,0.1,0.95,2.4,2050,1,0.19142697702409123,0.3779005266559588,0.9395906994330305,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02050/1
0.015,0.1,0.95,2.4,2100,1,0.1934969404058359,0.3829130699045406,0.9400279890553336,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02100/1
0.015,0.1,0.95,2.4,2150,1,0.1950184817271863,0.3841277370349258,0.9391826930400423,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02150/1
0.015,0.1,0.95,2.4,2200,1,0.1971808218915839,0.39073590953288073,0.9402729704836562,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02200/1
0.015,0.1,0.95,2.4,2250,1,0.19829797744436456,0.3932752348595568,0.940421175242306,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02250/1
0.015,0.1,0.95,2.4,2300,1,0.19964818460786962,0.3958670826716325,0.9403823572333871,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02300/1
0.015,0.1,0.95,2.4,2350,1,0.2011695635997854,0.4024857267483534,0.9419687071811896,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02350/1
0.015,0.1,0.95,2.4,2400,1,0.20298554902633256,0.40644036661408023,0.9421062429509061,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02400/1
0.015,0.1,0.95,2.4,2450,1,0.20385715848078093,0.40615007713475637,0.9412314257633597,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02450/1
0.015,0.1,0.95,2.4,2500,1,0.20529733439191436,0.41410200073193865,0.9433689230594732,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02500/1
0.015,0.1,0.95,2.4,2550,1,0.20716338465712483,0.4158613445658043,0.942546008045138,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02550/1
0.015,0.1,0.95,2.4,2600,1,0.20787150108104563,0.4188295543097248,0.9431801905234427,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02600/1
0.015,0.1,0.95,2.4,2650,1,0.20998998665810648,0.42341506713389027,0.9433077480219842,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02650/1
0.015,0.1,0.95,2.4,2700,1,0.2110406248455985,0.42519316424834114,0.9431714930211362,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02700/1
0.015,0.1,0.95,2.4,2750,1,0.21180604480701873,0.42707185182816987,0.9433057411299623,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02750/1
0.015,0.1,0.95,2.4,2800,1,0.21359673779513244,0.4308340295761045,0.9433655450043094,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02800/1
0.015,0.1,0.95,2.45,350,1,0.10688121972538187,0.17154362508298202,0.8875893835899535,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00350/1
0.015,0.1,0.95,2.45,400,1,0.11054345672046023,0.1807396850357567,0.8936676443850251,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00400/1
0.015,0.1,0.95,2.45,450,1,0.11595595798453273,0.19125003509721675,0.8964138934611117,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00450/1
0.015,0.1,0.95,2.45,500,1,0.11999060168885882,0.19830748183811062,0.8970440928581241,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00500/1
0.015,0.1,0.95,2.45,550,1,0.12365975848436131,0.20778860143415875,0.9020404238141686,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00550/1
0.015,0.1,0.95,2.45,600,1,0.12861439052696094,0.21437362335469162,0.899635177171243,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00600/1
0.015,0.1,0.95,2.45,650,1,0.13135560038338162,0.22457180478137975,0.9069948560601337,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00650/1
0.015,0.1,0.95,2.45,700,1,0.13446811996008534,0.2291252271607178,0.9060566271310275,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00700/1
0.015,0.1,0.95,2.45,750,1,0.1372572971606365,0.23578095482427866,0.9083131532116508,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00750/1
0.015,0.1,0.95,2.45,800,1,0.14111296023864128,0.24315613639656844,0.9091610970220417,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00800/1
0.015,0.1,0.95,2.45,850,1,0.14466942380692663,0.248701701965823,0.9085211157798065,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00850/1
0.015,0.1,0.95,2.45,900,1,0.1454280967948355,0.2529075055337616,0.9116336975389157,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00900/1
0.015,0.1,0.95,2.45,950,1,0.1488254371011629,0.26087714217653457,0.9137120222382339,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00950/1
0.015,0.1,0.95,2.45,1000,1,0.1511668782226099,0.26246943143933793,0.9112107029797545,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01000/1
0.015,0.1,0.95,2.45,1050,1,0.15388002981611423,0.26958827807429403,0.9135687793329555,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01050/1
0.015,0.1,0.95,2.45,1100,1,0.15621372337114692,0.27592328354291157,0.9156627610762194,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01100/1
0.015,0.1,0.95,2.45,1150,1,0.15872395720102023,0.281285860966382,0.9164953586158846,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01150/1
0.015,0.1,0.95,2.45,1200,1,0.16079365425022535,0.2854813529435892,0.9169575119914035,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01200/1
0.015,0.1,0.95,2.45,1250,1,0.16268144133136614,0.2890058945736649,0.9171064368617876,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01250/1
0.015,0.1,0.95,2.45,1300,1,0.16543065772829754,0.29429392247349423,0.9174473565668682,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01300/1
0.015,0.1,0.95,2.45,1350,1,0.16710136654845387,0.298488910093913,0.9184578272036665,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01350/1
0.015,0.1,0.95,2.45,1400,1,0.16915523761690185,0.30354405773673443,0.9195700093949013,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01400/1
0.015,0.1,0.95,2.45,1450,1,0.17131340173938173,0.30870217274308903,0.9205704991029184,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01450/1
0.015,0.1,0.95,2.45,1500,1,0.17278417337228885,0.31180448694476726,0.9209154454317495,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01500/1
0.015,0.1,0.95,2.45,1550,1,0.17502565181619414,0.31710321143908865,0.9218498050649122,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01550/1
0.015,0.1,0.95,2.45,1600,1,0.17664615862193112,0.32119947684024197,0.922693683448521,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01600/1
0.015,0.1,0.95,2.45,1650,1,0.17872667707848358,0.32610184499287065,0.9234869964620622,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01650/1
0.015,0.1,0.95,2.45,1700,1,0.18078612285254692,0.3288976933276949,0.9228137990921043,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01700/1
0.015,0.1,0.95,2.45,1750,1,0.18229325817843492,0.33276011889306756,0.923590935061725,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01750/1
0.015,0.1,0.95,2.45,1800,1,0.18391622486395207,0.3366490771263332,0.9242199788086852,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01800/1
0.015,0.1,0.95,2.45,1850,1,0.18590561650900123,0.34149903160563283,0.9250216328571134,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01850/1
0.015,0.1,0.95,2.45,1900,1,0.18713768831920471,0.3446578085169646,0.9256045645650116,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01900/1
0.015,0.1,0.95,2.45,1950,1,0.1892447651380005,0.34812292322595234,0.9253378253334336,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01950/1
0.015,0.1,0.95,2.45,2000,1,0.19082454771784807,0.3512392628734372,0.9254718347930914,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02000/1
0.015,0.1,0.95,2.45,2050,1,0.19171352406338535,0.3541595895755905,0.9262795275463546,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02050/1
